height_diff,weight_diff,reach_diff,winner
-7.62,0,-7.62,1
-5.08,9.08,0,1
-7.62,-9.53,-12.7,0
2.54,0,0,1
2.54,0,7.62,1
17.78,0,10.16,1
-5.08,0,-2.54,1
12.7,9.07,2.54,1
0,-15.42,-7.62,0
-10.16,-8.16,-15.24,0
5.08,0,2.54,1
2.54,0,7.62,1
10.16,6.81,-2.54,0
-10.16,0,-17.78,1
2.54,9.08,-2.54,1
2.54,0,2.54,0
-5.08,0,-17.78,1
-10.16,-15.88,-17.78,1
-2.54,0,7.62,0
5.08,0,5.08,0
2.54,0,7.62,0
0,0,-2.54,1
2.54,0,12.7,1
-10.16,0,-12.7,1
-2.54,9.08,2.54,0
-10.16,0,-12.7,1
5.08,9.08,2.54,1
10.16,0,-5.08,0
7.62,0,12.7,1
-2.54,-4.54,2.54,1
-2.54,0,-2.54,0
12.7,0,7.62,1
7.62,4.54,0,0
-7.62,-6.8,-2.54,1
2.54,0,7.62,0
-15.24,-4.54,-10.16,1
5.08,0,7.62,0
-2.54,0,-12.7,1
5.08,6.8,2.54,1
5.08,0,5.08,0
7.62,0,12.7,1
0,-4.08,-2.54,0
7.62,0,10.16,0
5.08,6.8,0,0
-10.16,0,-7.62,0
-12.7,-1.36,-7.62,0
5.08,0,10.16,1
-7.62,0,-12.7,0
5.08,6.8,-5.08,1
10.16,0,0,1
-2.54,-4.53,12.7,0
12.7,-2.27,17.78,0
2.54,0,17.78,1
10.16,0,15.24,1
-5.08,0,-2.54,1
5.08,0,2.54,0
-2.54,-4.54,10.16,1
0,0,-10.16,0
2.54,0,-5.08,1
0,0,-2.54,1
-2.54,0,-2.54,0
-10.16,-4.54,2.54,0
2.54,0,-2.54,1
5.08,0,-15.24,1
5.08,6.8,-2.54,0
-2.54,0,-2.54,1
2.54,0,15.24,1
0,0,5.08,0
7.62,0,12.7,0
0,0,-5.08,1
7.62,-4.53,2.54,0
7.62,0,7.62,1
-2.54,0,-5.08,1
-5.08,0,-5.08,1
-5.08,0,0,0
-2.54,0,7.62,0
-7.62,0,0,1
2.54,0,-12.7,1
2.54,0,0,1
7.62,0,10.16,0
0,0,-2.54,0
0,13.6,2.54,1
0,0,2.54,0
0,0.91,7.62,1
12.7,0,7.62,1
5.08,0,-5.08,1
-12.7,-4.54,-7.62,1
0,0,-2.54,0
2.54,0,2.54,0
12.7,20.41,5.08,1
10.16,0,12.7,1
-10.16,-4.54,-10.16,0
2.54,4.54,2.54,0
10.16,0,15.24,0
-2.54,0,12.7,1
0,-6.8,-5.08,1
5.08,-21.77,12.7,1
-10.16,0,-7.62,1
0,0,2.54,0
-2.54,0,0,0
-2.54,0,7.62,1
-5.08,0,-12.7,0
12.7,0,17.78,0
5.08,13.6,0,1
-15.24,0,-15.24,1
-2.54,0,2.54,1
5.08,4.54,7.62,1
2.54,0,-2.54,0
-5.08,-4.54,-2.54,0
17.78,-5.89,17.78,1
2.54,0,12.7,0
2.54,0,2.54,0
5.08,4.53,5.08,0
2.54,4.54,15.24,1
-7.62,-11.34,-7.62,1
7.62,9.08,5.08,1
5.08,15.88,15.24,1
0,0,-2.54,0
-7.62,13.6,-15.24,1
0,0,5.08,0
-5.08,0,-12.7,1
0,0,-5.08,0
-2.54,0,5.08,1
-2.54,-6.8,0,1
5.08,0,15.24,1
0,0,-5.08,1
-10.16,0,2.54,1
-10.16,-4.54,-7.62,0
0,-4.53,0,1
0,0,7.62,0
-5.08,0,0,1
-2.54,0,-2.54,1
-5.08,0,-5.08,0
-5.08,0,-5.08,1
-2.54,0,0,1
-2.54,0,-2.54,0
-7.62,-8.16,-7.62,0
7.62,0,-2.54,1
-7.62,0,-5.08,1
-5.08,-6.8,2.54,1
-2.54,0,-5.08,1
-5.08,-11.34,0,1
2.54,-4.54,7.62,1
2.54,-4.53,10.16,0
-7.62,0,2.54,1
0,0,-17.78,0
15.24,6.8,5.08,1
0,0,5.08,0
-10.16,0,-12.7,1
-10.16,0,5.08,0
-7.62,0,-2.54,1
0,0,-5.08,0
0,9.08,12.7,0
-2.54,0,0,0
15.24,0,20.32,1
2.54,2.72,10.16,1
-5.08,0,-2.54,0
7.62,0,10.16,1
-7.62,-2.27,-12.7,1
0,9.08,7.62,1
0,0,5.08,1
-7.62,2.26,0,1
0,0,-5.08,1
5.08,0,2.54,0
0,0,-7.62,1
0,4.53,-5.08,1
2.54,0,2.54,0
-7.62,0,0,0
2.54,0,7.62,1
-5.08,-9.08,-7.62,0
-5.08,0,2.54,1
-2.54,0,-5.08,0
2.54,0,0,1
2.54,0,-5.08,1
7.62,9.08,-2.54,1
2.54,0,2.54,1
10.16,0,15.24,0
-15.24,0,-15.24,1
-5.08,-4.54,-5.08,0
7.62,4.54,-5.08,1
5.08,0,-5.08,1
-2.54,4.54,-15.24,0
2.54,4.54,2.54,0
-17.78,0,-15.24,0
2.54,0,12.7,0
10.16,24.94,5.08,0
-5.08,0,-5.08,1
7.62,-4.54,10.16,1
10.16,4.54,12.7,1
-12.7,-4.54,-10.16,1
0,0,-2.54,0
-2.54,-4.53,-7.62,1
5.08,-6.8,-2.54,0
-2.54,-4.54,-15.24,0
0,0,5.08,0
-5.08,0,-2.54,0
-5.08,-4.54,-12.7,1
0,0,7.62,0
2.54,0,-7.62,0
2.54,0,-2.54,1
2.54,21.77,7.62,1
-2.54,0,-2.54,1
5.08,-4.54,2.54,1
2.54,0,0,1
-7.62,0,-5.08,0
0,0,-7.62,0
7.62,0,7.62,0
0,0,2.54,0
-2.54,0,7.62,1
0,6.8,5.08,1
5.08,-4.54,0,0
2.54,0,-2.54,1
-10.16,0,-7.62,0
5.08,2.72,0,0
2.54,0,7.62,1
0,0,7.62,0
7.62,0,0,1
10.16,0,15.24,1
12.7,0,12.7,0
-15.24,6.8,-27.94,0
5.08,0,12.7,1
7.62,0,5.08,0
5.08,0,-5.08,0
2.54,0,7.62,0
-5.08,0,-7.62,0
0,0,-2.54,1
5.08,0,5.08,1
0,9.08,0,0
15.24,-4.54,15.24,0
2.54,6.8,0,0
-2.54,0,-2.54,0
-7.62,-4.54,2.54,1
0,0,-5.08,1
-2.54,0,-2.54,1
2.54,0,5.08,0
2.54,-4.54,-7.62,1
2.54,-6.8,-5.08,1
-5.08,0,0,1
5.08,6.8,7.62,0
2.54,0,-2.54,0
2.54,0,0,1
15.24,0,12.7,0
-5.08,0,-10.16,0
-2.54,0,-7.62,0
7.62,0,-5.08,0
-2.54,0,-2.54,0
0,11.34,7.62,1
-2.54,-4.53,17.78,1
5.08,0,12.7,1
5.08,20.42,-5.08,1
-5.08,4.54,-12.7,1
2.54,0,0,1
-5.08,0,-2.54,1
-5.08,0,-12.7,0
2.54,0,0,0
0,-4.54,-5.08,1
-10.16,0,0,1
0,-4.53,2.54,1
-5.08,0,-7.62,0
5.08,9.08,-5.08,0
0,0,-5.08,1
5.08,0,5.08,1
-2.54,4.54,0,0
0,4.53,2.54,1
10.16,-6.8,2.54,1
7.62,0,0,0
-10.16,-9.08,-10.16,0
5.08,0,-2.54,0
-2.54,0,-10.16,1
0,6.8,7.62,0
2.54,-6.8,7.62,0
-5.08,0,-7.62,0
5.08,0,5.08,0
-5.08,0,-12.7,1
-2.54,0,-12.7,1
0,0,-2.54,1
5.08,4.54,10.16,0
10.16,-4.54,15.24,1
0,0,-10.16,0
0,0,-2.54,1
-5.08,4.54,-5.08,1
-7.62,-4.54,-10.16,1
0,0,2.54,0
-2.54,6.8,-10.16,0
2.54,0,0,1
0,0,2.54,1
5.08,21.77,12.7,0
5.08,0,10.16,1
-2.54,4.53,-2.54,1
5.08,0,-7.62,1
-5.08,0,-2.54,0
-10.16,6.8,-7.62,0
5.08,4.54,-10.16,1
12.7,0,15.24,0
2.54,0,2.54,1
2.54,6.8,15.24,1
0,-15.87,7.62,1
-7.62,22.68,2.54,1
0,0,-12.7,0
7.62,0,2.54,1
5.08,0,12.7,0
-2.54,0,-5.08,0
-7.62,-4.54,-7.62,1
0,0,-7.62,1
0,0,7.62,0
0,0,7.62,1
-2.54,-6.8,2.54,1
-7.62,0,-5.08,1
-7.62,0,-15.24,0
2.54,6.8,2.54,1
-5.08,-4.54,-7.62,1
-5.08,-4.54,-2.54,1
2.54,0,5.08,1
-2.54,4.54,5.08,1
0,0,-12.7,1
5.08,-4.53,10.16,0
2.54,0,-7.62,0
2.54,0,2.54,0
-5.08,0,-5.08,1
5.08,0,2.54,1
-5.08,0,-5.08,0
5.08,0,2.54,0
27.94,8.16,25.4,1
2.54,4.54,0,1
-7.62,0,-7.62,0
7.62,0,-2.54,0
7.62,0,2.54,1
-5.08,0,-5.08,0
7.62,0,7.62,0
5.08,0,7.62,1
0,0,2.54,1
-2.54,-6.8,-10.16,0
-2.54,0,0,0
5.08,4.53,-5.08,0
-7.62,4.54,-12.7,0
-5.08,-6.81,-2.54,1
-10.16,0,-5.08,1
2.54,0,0,0
2.54,4.54,7.62,1
-7.62,0,-5.08,1
-10.16,-0.46,-22.86,1
-5.08,6.8,0,1
2.54,9.08,7.62,0
-10.16,0,5.08,1
10.16,0,10.16,0
2.54,0,0,1
0,0,5.08,1
0,0,-2.54,1
2.54,0,10.16,1
0,0,5.08,1
12.7,0,15.24,0
-2.54,0,-2.54,0
-2.54,0,5.08,0
-5.08,0,0,1
2.54,0,5.08,1
7.62,0,2.54,1
0,4.54,10.16,1
5.08,0,2.54,0
-5.08,0,-10.16,1
-7.62,0,-12.7,0
0,-11.34,0,1
-5.08,-10.89,-5.08,1
-2.54,0,-2.54,0
5.08,0,-2.54,0
-12.7,-4.54,-7.62,1
2.54,-4.53,5.08,0
0,0,2.54,1
-15.24,0,-10.16,1
0,-6.8,2.54,1
0,-4.54,-2.54,0
7.62,0,2.54,1
10.16,-11.34,2.54,1
-7.62,0,-12.7,1
2.54,0,2.54,1
10.16,4.53,7.62,1
-2.54,0,10.16,1
5.08,0,-5.08,0
-2.54,0,2.54,1
-2.54,0,-7.62,1
0,0,-5.08,1
-5.08,-4.54,2.54,1
5.08,0,0,0
7.62,0,-5.08,1
2.54,0,-5.08,0
0,0,-15.24,0
0,6.8,-2.54,1
7.62,6.8,5.08,0
0,0,5.08,1
-10.16,6.8,-5.08,0
12.7,0,15.24,0
5.08,0,7.62,1
2.54,0,-10.16,1
2.54,0,5.08,1
-7.62,-4.54,-10.16,0
10.16,0,20.32,0
0,0,-10.16,1
2.54,0,-5.08,1
-2.54,4.54,-17.78,1
-2.54,0,7.62,1
0,-15.88,-5.08,1
17.78,4.54,17.78,1
2.54,0,2.54,1
0,-4.08,-2.54,0
2.54,0,2.54,1
0,20.41,-5.08,0
5.08,0,0,0
5.08,4.54,2.54,0
7.62,0,10.16,0
0,0,5.08,0
5.08,0,7.62,1
5.08,0,0,1
-7.62,-6.8,-12.7,0
10.16,8.61,2.54,1
5.08,0,2.54,1
7.62,4.53,7.62,0
5.08,0,5.08,1
12.7,20.41,25.4,1
-2.54,0,-7.62,0
7.62,0,-5.08,1
-7.62,6.8,5.08,1
2.54,0,12.7,1
-2.54,0,0,0
0,-4.54,0,1
15.24,0,7.62,0
5.08,0,12.7,1
-7.62,0,-12.7,1
5.08,-3.18,15.24,0
5.08,0,7.62,0
10.16,4.53,7.62,1
-10.16,0,-2.54,0
-2.54,0,-5.08,0
-2.54,0,-10.16,1
-2.54,0,-5.08,1
-10.16,9.08,-5.08,0
-5.08,0,-10.16,0
-7.62,22.68,-12.7,1
2.54,0,5.08,1
-12.7,-6.81,-5.08,1
0,4.54,-2.54,0
0,6.8,-5.08,0
2.54,0,2.54,1
0,6.8,2.54,0
0,-9.08,0,1
2.54,0,2.54,1
5.08,0,5.08,1
0,-9.08,-5.08,1
5.08,0,5.08,1
-5.08,0,-7.62,0
7.62,0,0,1
-7.62,0,-2.54,1
-7.62,-9.08,5.08,1
5.08,0,-10.16,0
-2.54,0,2.54,0
-7.62,1.36,-15.24,0
2.54,0,2.54,1
0,0,-7.62,0
2.54,0,12.7,0
0,0,2.54,1
5.08,6.8,0,1
2.54,-4.53,10.16,1
-2.54,6.8,2.54,1
0,0,2.54,0
5.08,-6.8,-5.08,1
-5.08,0,-5.08,1
-2.54,0,-5.08,1
2.54,-4.54,7.62,0
5.08,0,-2.54,1
5.08,0,5.08,1
7.62,0,-2.54,0
2.54,-4.53,10.16,0
-2.54,0,0,1
-7.62,0,-2.54,1
-2.54,0,-2.54,1
5.08,0,5.08,0
5.08,0,2.54,1
7.62,0,-5.08,1
5.08,0,7.62,1
-2.54,0,2.54,1
2.54,-4.54,-2.54,1
-12.7,0,-10.16,1
10.16,0,12.7,0
7.62,0,0,0
-5.08,0,7.62,1
-2.54,0,-2.54,0
0,0,2.54,1
-2.54,4.54,12.7,0
-7.62,0,-2.54,0
2.54,0,-2.54,0
2.54,0,-5.08,1
0,0,5.08,0
-2.54,6.8,5.08,0
0,4.53,0,1
-5.08,4.54,-5.08,1
-5.08,6.8,0,1
-2.54,4.54,7.62,0
0,20.41,10.16,0
0,-4.08,-7.62,0
2.54,0,-5.08,1
-2.54,4.54,5.08,1
-5.08,0,-7.62,1
-2.54,0,0,0
2.54,0,-7.62,1
5.08,9.08,5.08,1
-2.54,6.8,-12.7,1
-12.7,0,-10.16,1
0,0,-2.54,1
7.62,0,10.16,1
2.54,11.34,7.62,1
-17.78,-0.45,-5.08,0
0,0,2.54,0
5.08,0,5.08,1
-7.62,0,0,1
-5.08,0,7.62,1
10.16,0,17.78,1
12.7,4.54,7.62,0
2.54,0,5.08,1
2.54,0,-12.7,1
5.08,0,-2.54,1
2.54,19.5,10.16,1
-2.54,-4.53,5.08,1
-2.54,4.54,-7.62,0
0,0,-10.16,1
0,0,-7.62,1
-2.54,0,2.54,1
7.62,0,0,1
-10.16,0,-5.08,1
-7.62,0,2.54,0
-2.54,21.77,-5.08,1
0,-6.8,-15.24,0
5.08,0,2.54,1
10.16,4.54,12.7,1
0,-4.54,2.54,1
-7.62,-6.8,-7.62,0
-5.08,0,-7.62,0
-2.54,0,5.08,0
12.7,0,17.78,0
-5.08,0,-2.54,1
-5.08,0,0,0
-2.54,-6.8,0,1
0,12.25,2.54,0
2.54,8.16,7.62,1
0,-6.8,7.62,1
0,7.26,-2.54,1
-5.08,0,-10.16,0
-2.54,-15.88,-2.54,0
0,0,7.62,1
-7.62,0,-7.62,0
-2.54,-28.13,7.62,1
0,6.8,-5.08,0
-12.7,0.45,-17.78,1
-15.24,6.8,-22.86,0
2.54,6.8,2.54,1
-5.08,0,-22.86,1
7.62,-9.08,7.62,0
10.16,4.54,5.08,1
-12.7,0,-10.16,0
10.16,4.54,17.78,1
2.54,0,-5.08,0
-5.08,-6.8,-5.08,1
2.54,0,15.24,1
-7.62,-6.8,-5.08,0
5.08,0,10.16,0
12.7,0,7.62,0
7.62,0,12.7,1
7.62,4.53,7.62,1
7.62,0,2.54,0
-2.54,0,0,0
2.54,0,10.16,1
-2.54,0,-2.54,1
5.08,6.8,2.54,1
7.62,0,2.54,1
15.24,4.54,12.7,0
2.54,0,5.08,0
2.54,0,-5.08,1
10.16,6.8,0,1
5.08,0,5.08,0
-7.62,0,-15.24,0
0,0,-2.54,1
12.7,0,7.62,1
-2.54,0,-2.54,1
0,-6.8,-2.54,0
7.62,0,-7.62,0
-7.62,-8.16,0,1
7.62,0,7.62,1
5.08,-6.8,-7.62,1
5.08,6.8,2.54,1
5.08,0,0,1
-2.54,4.54,-7.62,1
5.08,0,12.7,1
5.08,6.8,5.08,1
-10.16,-6.8,-10.16,0
-5.08,0,-12.7,0
-5.08,0,2.54,0
5.08,11.34,0,0
-7.62,6.8,-15.24,0
-5.08,-0.91,-5.08,1
5.08,0,15.24,1
0,0,2.54,1
-2.54,9.08,0,1
5.08,0,0,1
0,6.8,5.08,1
5.08,8.61,10.16,1
-7.62,4.53,-7.62,0
2.54,0,0,0
-7.62,-4.54,-15.24,0
0,0,10.16,1
-2.54,-6.8,0,0
12.7,0,7.62,0
0,-6.8,-2.54,0
2.54,0,-2.54,1
0,0,-10.16,0
2.54,0,0,1
2.54,0,0,0
-7.62,6.8,-2.54,0
0,0,7.62,1
2.54,0,-5.08,0
-5.08,0,-2.54,0
2.54,0,7.62,0
7.62,-4.53,-7.62,1
-2.54,-6.8,-2.54,0
-7.62,0,-5.08,1
-2.54,-9.08,-7.62,0
5.08,4.54,10.16,0
7.62,0,-5.08,1
-7.62,11.34,-2.54,1
5.08,0,-2.54,1
-5.08,0,-5.08,1
2.54,9.08,7.62,1
-7.62,0,-2.54,1
2.54,0,7.62,1
0,0,-2.54,0
-2.54,0,-12.7,0
-7.62,0,0,1
5.08,0,7.62,1
5.08,0,10.16,0
2.54,0,-2.54,0
-2.54,0,-2.54,1
2.54,0,-5.08,0
7.62,0,0,1
-12.7,0,-7.62,1
0,-12.25,-7.62,0
-5.08,-6.8,-7.62,0
2.54,0,-2.54,0
0,4.54,2.54,1
5.08,0,5.08,0
0,4.53,0,0
-2.54,0,7.62,0
-2.54,-4.54,-7.62,1
-5.08,0,5.08,1
5.08,3.18,22.86,1
-5.08,-9.08,-10.16,0
-2.54,0,2.54,0
2.54,0,-2.54,0
5.08,0,0,1
5.08,0,-5.08,1
0,0,2.54,1
-15.24,0,-10.16,1
0,6.8,0,1
7.62,-6.8,-5.08,1
5.08,0,2.54,0
-5.08,0,-17.78,0
-2.54,-6.8,0,1
0,-4.54,5.08,1
-2.54,0,-12.7,0
0,-4.54,-2.54,0
0,0,2.54,0
-7.62,0,-5.08,1
12.7,0,7.62,1
2.54,4.53,5.08,0
2.54,4.54,0,1
-12.7,-6.8,-10.16,0
5.08,6.8,-5.08,1
-2.54,-9.08,-2.54,0
17.78,0,7.62,1
0,6.8,2.54,0
0,4.54,0,1
7.62,0,12.7,1
-2.54,4.54,-10.16,1
-5.08,0,-10.16,1
2.54,0,-7.62,1
-5.08,0,-5.08,0
5.08,0,7.62,1
-12.7,-20.42,-12.7,1
-12.7,-4.54,-12.7,1
5.08,0,-2.54,0
-10.16,9.07,-12.7,0
-2.54,6.8,10.16,1
15.24,0,22.86,1
-5.08,-11.34,-2.54,1
2.54,-4.53,7.62,0
0,0,-2.54,0
5.08,0,-12.7,1
-2.54,0,-5.08,0
2.54,0,2.54,1
-7.62,4.54,-7.62,0
15.24,-6.8,15.24,0
-2.54,0,-7.62,0
-2.54,0,-7.62,1
-15.24,0.45,-25.4,1
0,0,15.24,0
22.86,0,22.86,0
2.54,6.8,5.08,1
2.54,0,2.54,1
0,-11.34,-2.54,0
0,0,5.08,0
0,0,-7.62,1
2.54,0,0,1
-2.54,4.54,2.54,1
5.08,6.8,12.7,1
2.54,6.8,2.54,0
-5.08,0,-10.16,0
5.08,0,2.54,0
2.54,0,2.54,0
0,4.54,0,0
2.54,0,5.08,0
0,0,10.16,1
5.08,0,-7.62,0
0,4.53,-2.54,0
2.54,-4.53,2.54,0
0,0,-7.62,1
-5.08,0,-7.62,1
-2.54,0,-7.62,1
5.08,0,-5.08,0
-5.08,-6.8,5.08,0
2.54,0,5.08,1
-15.24,13.6,-17.78,1
5.08,0,-2.54,1
-7.62,8.16,-7.62,0
0,-4.53,-7.62,0
-2.54,-4.54,-10.16,1
2.54,0,0,0
0,0,5.08,1
5.08,4.54,2.54,1
-7.62,-6.8,-2.54,0
-7.62,0,-12.7,0
0,9.07,5.08,1
7.62,-5.89,12.7,1
5.08,0,-7.62,0
-2.54,0,0,1
-15.24,0,-7.62,1
2.54,0,5.08,0
-2.54,0,5.08,1
-7.62,0,-22.86,0
0,-4.53,0,1
0,-10.89,-5.08,1
2.54,0,-2.54,1
-2.54,0,-2.54,0
2.54,0,5.08,1
-7.62,0,-2.54,1
12.7,0,7.62,0
-15.24,-9.07,-12.7,0
5.08,0,7.62,0
-5.08,6.8,-12.7,1
2.54,-4.54,-12.7,1
7.62,0,15.24,1
2.54,0,7.62,1
2.54,0,2.54,0
-5.08,0,0,1
0,4.54,-2.54,0
-5.08,0,-7.62,0
-2.54,0,-12.7,0
-5.08,21.77,-5.08,0
0,0,-2.54,1
2.54,0,-5.08,1
5.08,0,5.08,1
-2.54,0,-10.16,1
0,0,2.54,0
-2.54,0,5.08,1
-2.54,0,-5.08,1
-5.08,0,-7.62,0
-2.54,4.53,-7.62,1
2.54,0,2.54,1
2.54,0,5.08,1
-7.62,0,-17.78,1
-10.16,-9.08,-7.62,0
5.08,0,5.08,1
-2.54,0,2.54,1
20.32,11.34,17.78,1
0,-0.45,2.54,1
2.54,0,0,1
-5.08,0,-20.32,1
-2.54,0,-5.08,0
-5.08,6.8,-5.08,1
5.08,0,5.08,1
-2.54,-9.08,0,1
0,0,-2.54,0
0,-4.54,-7.62,1
0,4.53,-2.54,1
0,-4.54,12.7,1
7.62,0,2.54,1
7.62,11.34,5.08,0
-2.54,0,0,1
-10.16,0,-7.62,0
-2.54,0,2.54,0
-15.24,-6.8,-2.54,0
0,0,12.7,0
12.7,0,20.32,0
5.08,15.88,2.54,1
0,0,-7.62,1
-5.08,0,-2.54,0
2.54,0,0,1
-2.54,0,-5.08,1
5.08,0,2.54,1
10.16,0,7.62,1
-5.08,0,-5.08,1
0,0,7.62,0
-7.62,-1.36,-15.24,1
0,1.82,2.54,1
-2.54,0,-12.7,0
5.08,0,2.54,1
0,0,-2.54,0
-2.54,0,15.24,1
-10.16,0,-7.62,1
-2.54,0,-10.16,1
-15.24,-9.07,-12.7,1
-2.54,0,0,1
0,-6.8,2.54,0
-7.62,0,-2.54,1
2.54,0,5.08,0
-7.62,0,-10.16,0
-2.54,0,-10.16,1
-5.08,-6.8,-10.16,1
-5.08,0,7.62,0
-7.62,0,0,1
5.08,0,15.24,1
-2.54,0,-5.08,0
-5.08,0,-2.54,0
-2.54,0,-15.24,1
-5.08,0,-12.7,0
-7.62,-4.54,-20.32,0
-2.54,0,-5.08,1
-7.62,4.54,-12.7,0
-7.62,0,-5.08,1
-2.54,-4.54,-5.08,0
-5.08,0,0,1
10.16,0,12.7,0
15.24,0,7.62,0
0,0,-10.16,1
-12.7,-4.53,-10.16,0
-5.08,0,-10.16,0
2.54,0,2.54,0
2.54,0,2.54,0
5.08,0,7.62,1
7.62,0,10.16,1
0,4.54,2.54,1
2.54,0,-5.08,1
-2.54,0,2.54,0
-5.08,0,-12.7,1
0,0,5.08,1
-5.08,0,-2.54,1
2.54,0,0,0
-10.16,4.53,5.08,1
-7.62,4.08,0,0
0,-4.54,10.16,0
-7.62,-6.8,-7.62,1
5.08,0,5.08,1
-5.08,0,-10.16,1
-5.08,4.53,-5.08,1
2.54,0,2.54,1
-5.08,0,-15.24,0
-2.54,0,-5.08,0
0,0,-5.08,0
-7.62,4.54,-5.08,1
2.54,0,0,0
2.54,0,-10.16,1
-2.54,0,-7.62,1
-2.54,0,2.54,0
-5.08,0,-10.16,0
-5.08,-4.54,-7.62,1
-7.62,0,-10.16,1
0,-6.8,0,0
0,0,-2.54,1
0,0,5.08,1
12.7,0,12.7,1
-5.08,-4.54,-15.24,0
-2.54,-6.8,-15.24,0
0,0,5.08,1
-5.08,6.8,0,1
2.54,0,5.08,1
0,0,-2.54,0
10.16,0,5.08,0
7.62,-13.6,15.24,0
5.08,0,10.16,1
12.7,0,12.7,1
7.62,6.81,5.08,0
-5.08,0,-2.54,1
-2.54,4.53,5.08,1
10.16,0,10.16,1
0,0,5.08,0
2.54,0,5.08,0
7.62,0,5.08,1
0,0,2.54,1
7.62,0,7.62,1
-15.24,0,-15.24,1
0,0,-7.62,0
-5.08,0,-5.08,0
0,0,-10.16,0
-5.08,0,-10.16,1
-7.62,4.54,-7.62,1
15.24,-11.34,20.32,1
2.54,0,2.54,0
5.08,0,2.54,0
-10.16,6.8,-7.62,0
-2.54,-4.54,-5.08,0
-5.08,0,-12.7,0
0,6.8,-5.08,0
-2.54,0,-5.08,1
10.16,0,10.16,0
-5.08,0,0,1
0,0,-5.08,1
-2.54,0,-2.54,1
-10.16,0,-7.62,1
0,-4.54,-5.08,0
-2.54,-6.8,12.7,1
2.54,0,5.08,1
-5.08,-6.8,-2.54,1
7.62,0,10.16,1
5.08,0,-2.54,1
-5.08,0,-7.62,0
-2.54,0,-7.62,1
-7.62,0,2.54,0
-5.08,0,-2.54,0
2.54,0,10.16,1
0,-11.34,7.62,0
0,-4.54,-5.08,0
-5.08,0,-5.08,0
-5.08,0,-17.78,1
5.08,0,10.16,0
0,5.44,7.62,0
-2.54,0,2.54,1
-2.54,0,5.08,1
-2.54,0,-5.08,0
2.54,0,2.54,0
-2.54,-6.8,7.62,1
2.54,6.8,-2.54,1
-10.16,-4.54,-2.54,0
-12.7,-5.89,-5.08,0
-5.08,0,-12.7,1
2.54,6.8,10.16,0
7.62,6.8,5.08,1
-2.54,4.54,-2.54,1
0,0,-5.08,1
2.54,0,-2.54,1
-15.24,0,-10.16,0
0,-13.61,-2.54,0
0,0,-5.08,1
5.08,0,2.54,1
0,-6.8,5.08,1
-2.54,0,-12.7,1
-10.16,0,-2.54,1
-2.54,6.8,-2.54,1
10.16,0,20.32,1
5.08,0,5.08,0
-12.7,0,-5.08,0
-7.62,6.8,-15.24,1
-10.16,-0.91,-17.78,0
-2.54,-4.53,0,0
-2.54,0,-2.54,1
-5.08,0,0,0
2.54,0,2.54,0
2.54,-4.54,-5.08,1
-2.54,0,-5.08,0
-2.54,0,-5.08,1
2.54,0,12.7,1
2.54,6.8,-12.7,0
2.54,5.89,10.16,1
5.08,6.8,0,0
2.54,0,7.62,0
2.54,-4.54,5.08,0
-2.54,0,7.62,0
-5.08,0,2.54,0
7.62,0,12.7,0
-2.54,-6.8,-7.62,1
-12.7,-9.07,-15.24,0
-12.7,0,-2.54,0
-5.08,0,-2.54,0
-7.62,0,-7.62,1
-12.7,0,-10.16,1
-5.08,0,-10.16,1
12.7,0,22.86,1
-7.62,0,-25.4,0
-7.62,4.53,-12.7,1
5.08,0,2.54,1
-7.62,0,-5.08,1
0,6.8,-5.08,1
0,0,7.62,1
0,0,2.54,0
2.54,0,10.16,1
7.62,0,7.62,0
0,0,-2.54,1
0,9.08,0,0
5.08,-4.53,-7.62,0
-2.54,0,10.16,1
-2.54,9.08,-5.08,1
7.62,0,2.54,0
-7.62,0,-5.08,0
0,0,12.7,0
0,0,2.54,0
2.54,0,5.08,0
-2.54,0,0,1
-5.08,0,-7.62,0
10.16,0,15.24,1
-7.62,0,-12.7,1
7.62,4.54,10.16,1
10.16,-6.8,7.62,1
-5.08,6.8,10.16,1
2.54,0,-2.54,0
7.62,0,2.54,1
-10.16,0,0,0
2.54,0,2.54,0
-2.54,0,-2.54,1
0,0,-2.54,1
12.7,5.9,30.48,1
7.62,4.54,0,1
2.54,0,0,1
5.08,0,7.62,1
-5.08,0,2.54,0
-10.16,0,15.24,0
2.54,34.02,-5.08,1
7.62,0,-2.54,1
-2.54,0,-5.08,1
2.54,4.54,12.7,1
0,-9.08,7.62,0
5.08,0,7.62,0
-2.54,0,0,1
2.54,21.77,2.54,1
-5.08,-4.54,-7.62,0
5.08,-4.54,5.08,0
-7.62,4.53,-5.08,1
-5.08,6.8,0,0
-5.08,-20.42,-2.54,1
0,-0.91,-7.62,1
-10.16,-6.8,-15.24,1
-17.78,0,-10.16,1
-2.54,-10.43,-15.24,0
-5.08,0,-5.08,0
-5.08,0,-15.24,1
-5.08,6.8,-17.78,0
0,0,2.54,0
-7.62,-13.6,0,0
-7.62,0,-17.78,1
-10.16,-4.54,-5.08,1
-2.54,-4.54,-7.62,0
0,0,-7.62,0
2.54,0,10.16,1
0,4.54,0,0
10.16,4.54,7.62,1
0,0,-12.7,1
-2.54,0,2.54,1
-5.08,6.8,-12.7,0
2.54,4.54,-2.54,1
5.08,4.54,2.54,1
-5.08,0,5.08,1
7.62,0,15.24,1
-5.08,0,-7.62,1
